year,occupancy_date,overnight_service_type,service_user_count,capacity_type,capacity_actual_bed,occupancy_rate_beds,capacity_actual_room,occupancy_rate_rooms
2024,2024-08-22,Shelter,45,Bed Based Capacity,45,100,NA,NA
2024,2024-08-22,Shelter,22,Bed Based Capacity,22,100,NA,NA
2024,2024-08-22,24-Hour Respite Site,30,Bed Based Capacity,30,100,NA,NA
2024,2024-08-22,Shelter,52,Bed Based Capacity,53,98.11,NA,NA
2024,2024-08-22,Shelter,17,Bed Based Capacity,17,100,NA,NA
2024,2024-08-22,Shelter,10,Bed Based Capacity,12,83.33,NA,NA
2024,2024-08-22,Shelter,15,Bed Based Capacity,15,100,NA,NA
2024,2024-08-22,24-Hour Women's Drop-in,16,Bed Based Capacity,16,100,NA,NA
2024,2024-08-22,Shelter,24,Bed Based Capacity,24,100,NA,NA
2024,2024-08-22,Shelter,41,Bed Based Capacity,41,100,NA,NA
2024,2024-08-22,Shelter,44,Bed Based Capacity,44,100,NA,NA
2024,2024-08-22,Shelter,30,Bed Based Capacity,30,100,NA,NA
2024,2024-08-22,24-Hour Respite Site,72,Bed Based Capacity,72,100,NA,NA
2024,2024-08-22,Motel/Hotel Shelter,31,Room Based Capacity,NA,NA,31,100
2024,2024-08-22,Shelter,30,Bed Based Capacity,30,100,NA,NA
2024,2024-08-22,Motel/Hotel Shelter,47,Room Based Capacity,NA,NA,33,100
2024,2024-08-22,Motel/Hotel Shelter,13,Room Based Capacity,NA,NA,7,100
2024,2024-08-22,Motel/Hotel Shelter,105,Room Based Capacity,NA,NA,56,100
2024,2024-08-22,Motel/Hotel Shelter,230,Room Based Capacity,NA,NA,75,100
2024,2024-08-22,Motel/Hotel Shelter,93,Room Based Capacity,NA,NA,50,100
2024,2024-08-22,Shelter,233,Room Based Capacity,NA,NA,79,98.73
2024,2024-08-22,Shelter,94,Bed Based Capacity,94,100,NA,NA
2024,2024-08-22,Shelter,79,Room Based Capacity,NA,NA,27,96.3
2024,2024-08-22,Shelter,86,Bed Based Capacity,86,100,NA,NA
2024,2024-08-22,Motel/Hotel Shelter,97,Room Based Capacity,NA,NA,54,100
2024,2024-08-22,Shelter,78,Bed Based Capacity,78,100,NA,NA
2024,2024-08-22,Motel/Hotel Shelter,131,Room Based Capacity,NA,NA,131,100
2024,2024-08-22,Shelter,264,Bed Based Capacity,264,100,NA,NA
2024,2024-08-22,Motel/Hotel Shelter,95,Room Based Capacity,NA,NA,52,100
2024,2024-08-22,Shelter,52,Bed Based Capacity,52,100,NA,NA
2024,2024-08-22,Shelter,46,Bed Based Capacity,46,100,NA,NA
2024,2024-08-22,Shelter,37,Bed Based Capacity,37,100,NA,NA
2024,2024-08-22,Shelter,71,Bed Based Capacity,71,100,NA,NA
2024,2024-08-22,24-Hour Respite Site,50,Bed Based Capacity,50,100,NA,NA
2024,2024-08-22,Shelter,12,Room Based Capacity,NA,NA,4,100
2024,2024-08-22,Shelter,8,Bed Based Capacity,8,100,NA,NA
2024,2024-08-22,Shelter,35,Bed Based Capacity,35,100,NA,NA
2024,2024-08-22,24-Hour Respite Site,32,Bed Based Capacity,32,100,NA,NA
2024,2024-08-22,Shelter,12,Bed Based Capacity,12,100,NA,NA
2024,2024-08-22,Shelter,92,Room Based Capacity,NA,NA,26,100
2024,2024-08-22,Shelter,40,Bed Based Capacity,40,100,NA,NA
2024,2024-08-22,Shelter,23,Bed Based Capacity,23,100,NA,NA
2024,2024-08-22,Shelter,31,Bed Based Capacity,31,100,NA,NA
2024,2024-08-22,Shelter,31,Bed Based Capacity,31,100,NA,NA
2024,2024-08-22,Shelter,28,Bed Based Capacity,28,100,NA,NA
2024,2024-08-22,Shelter,27,Bed Based Capacity,27,100,NA,NA
2024,2024-08-22,Shelter,33,Bed Based Capacity,33,100,NA,NA
2024,2024-08-22,Shelter,20,Bed Based Capacity,20,100,NA,NA
2024,2024-08-22,Shelter,10,Bed Based Capacity,10,100,NA,NA
2024,2024-08-22,Shelter,40,Bed Based Capacity,41,97.56,NA,NA
2024,2024-08-23,Motel/Hotel Shelter,655,Room Based Capacity,NA,NA,150,100
2024,2024-08-23,Motel/Hotel Shelter,113,Room Based Capacity,NA,NA,57,100
2024,2024-08-23,Shelter,8,Bed Based Capacity,8,100,NA,NA
2024,2024-08-23,Top Bunk Contingency Space,8,Bed Based Capacity,8,100,NA,NA
2024,2024-08-23,Motel/Hotel Shelter,1,Room Based Capacity,NA,NA,1,100
2024,2024-08-23,Motel/Hotel Shelter,203,Room Based Capacity,NA,NA,69,100
2024,2024-08-23,Motel/Hotel Shelter,478,Room Based Capacity,NA,NA,154,100
2024,2024-08-23,Motel/Hotel Shelter,157,Room Based Capacity,NA,NA,151,100
2024,2024-08-23,Motel/Hotel Shelter,39,Room Based Capacity,NA,NA,39,100
2024,2024-08-23,Shelter,42,Bed Based Capacity,42,100,NA,NA
2024,2024-08-23,Shelter,29,Bed Based Capacity,29,100,NA,NA
2024,2024-08-23,Shelter,74,Room Based Capacity,NA,NA,30,100
2024,2024-08-23,Shelter,213,Room Based Capacity,NA,NA,60,100
2024,2024-08-23,Motel/Hotel Shelter,22,Room Based Capacity,NA,NA,13,100
2024,2024-08-23,Motel/Hotel Shelter,82,Room Based Capacity,NA,NA,82,100
2024,2024-08-23,Motel/Hotel Shelter,14,Room Based Capacity,NA,NA,7,100
2024,2024-08-23,Motel/Hotel Shelter,60,Room Based Capacity,NA,NA,60,100
2024,2024-08-23,Shelter,18,Bed Based Capacity,18,100,NA,NA
2024,2024-08-23,Motel/Hotel Shelter,105,Room Based Capacity,NA,NA,105,100
2024,2024-08-23,Shelter,160,Room Based Capacity,NA,NA,41,100
2024,2024-08-23,Motel/Hotel Shelter,129,Room Based Capacity,NA,NA,44,100
2024,2024-08-23,Motel/Hotel Shelter,49,Room Based Capacity,NA,NA,20,100
2024,2024-08-23,Shelter,68,Bed Based Capacity,68,100,NA,NA
2024,2024-08-23,Motel/Hotel Shelter,55,Room Based Capacity,NA,NA,60,91.67
2024,2024-08-23,Shelter,48,Bed Based Capacity,48,100,NA,NA
2024,2024-08-23,Shelter,100,Bed Based Capacity,101,99.01,NA,NA
2024,2024-08-23,Shelter,78,Room Based Capacity,NA,NA,32,100
2024,2024-08-23,Motel/Hotel Shelter,182,Room Based Capacity,NA,NA,163,100
2024,2024-08-23,Isolation/Recovery Site,3,Room Based Capacity,NA,NA,3,100
2024,2024-08-23,Shelter,93,Bed Based Capacity,93,100,NA,NA
2024,2024-08-23,Shelter,62,Bed Based Capacity,62,100,NA,NA
2024,2024-08-23,Shelter,67,Bed Based Capacity,67,100,NA,NA
2024,2024-08-23,Shelter,121,Bed Based Capacity,121,100,NA,NA
2024,2024-08-23,Shelter,36,Bed Based Capacity,36,100,NA,NA
2024,2024-08-23,Shelter,53,Bed Based Capacity,53,100,NA,NA
2024,2024-08-23,Shelter,31,Bed Based Capacity,31,100,NA,NA
2024,2024-08-23,Shelter,35,Bed Based Capacity,35,100,NA,NA
2024,2024-08-23,Motel/Hotel Shelter,67,Room Based Capacity,NA,NA,65,96.92
2024,2024-08-23,Shelter,87,Bed Based Capacity,87,100,NA,NA
2024,2024-08-23,Shelter,28,Bed Based Capacity,28,100,NA,NA
2024,2024-08-23,Shelter,2,Bed Based Capacity,2,100,NA,NA
2024,2024-08-23,Shelter,94,Bed Based Capacity,94,100,NA,NA
2024,2024-08-23,Shelter,28,Bed Based Capacity,28,100,NA,NA
2024,2024-08-23,24-Hour Respite Site,78,Bed Based Capacity,78,100,NA,NA
2024,2024-08-23,24-Hour Respite Site,50,Bed Based Capacity,50,100,NA,NA
2024,2024-08-23,Shelter,61,Bed Based Capacity,61,100,NA,NA
2024,2024-08-23,Shelter,30,Bed Based Capacity,30,100,NA,NA
2024,2024-08-23,Shelter,49,Bed Based Capacity,50,98,NA,NA
2024,2024-08-23,Shelter,40,Bed Based Capacity,40,100,NA,NA
2024,2024-08-23,Motel/Hotel Shelter,46,Room Based Capacity,NA,NA,46,100
2024,2024-08-23,Shelter,5,Bed Based Capacity,5,100,NA,NA
2024,2024-08-23,Shelter,8,Bed Based Capacity,8,100,NA,NA
2024,2024-08-23,Shelter,37,Bed Based Capacity,37,100,NA,NA
2024,2024-08-23,Shelter,26,Bed Based Capacity,26,100,NA,NA
2024,2024-08-23,24-Hour Women's Drop-in,52,Bed Based Capacity,52,100,NA,NA
2024,2024-08-23,Shelter,35,Bed Based Capacity,35,100,NA,NA
2024,2024-08-23,Shelter,69,Bed Based Capacity,69,100,NA,NA
2024,2024-08-23,Motel/Hotel Shelter,280,Room Based Capacity,NA,NA,267,100
2024,2024-08-23,24-Hour Respite Site,69,Bed Based Capacity,70,98.57,NA,NA
2024,2024-08-23,Shelter,5,Bed Based Capacity,6,83.33,NA,NA
2024,2024-08-23,Shelter,23,Bed Based Capacity,26,88.46,NA,NA
2024,2024-08-23,Shelter,22,Bed Based Capacity,25,88,NA,NA
2024,2024-08-23,Shelter,35,Bed Based Capacity,35,100,NA,NA
2024,2024-08-23,Shelter,5,Bed Based Capacity,5,100,NA,NA
2024,2024-08-23,Top Bunk Contingency Space,21,Bed Based Capacity,21,100,NA,NA
2024,2024-08-23,Motel/Hotel Shelter,47,Room Based Capacity,NA,NA,47,100
2024,2024-08-23,Shelter,61,Bed Based Capacity,61,100,NA,NA
2024,2024-08-23,Shelter,98,Bed Based Capacity,106,92.45,NA,NA
2024,2024-08-23,Shelter,34,Bed Based Capacity,34,100,NA,NA
2024,2024-08-23,Shelter,62,Bed Based Capacity,62,100,NA,NA
2024,2024-08-23,24-Hour Respite Site,72,Bed Based Capacity,72,100,NA,NA
2024,2024-08-23,Shelter,89,Bed Based Capacity,89,100,NA,NA
2024,2024-08-23,Shelter,278,Bed Based Capacity,278,100,NA,NA
2024,2024-08-23,Shelter,132,Bed Based Capacity,132,100,NA,NA
2024,2024-08-23,Alternative Space Protocol,3,Bed Based Capacity,3,100,NA,NA
2024,2024-08-23,Alternative Space Protocol,3,Bed Based Capacity,3,100,NA,NA
2024,2024-08-23,Motel/Hotel Shelter,387,Room Based Capacity,NA,NA,325,100
2024,2024-08-23,Motel/Hotel Shelter,387,Room Based Capacity,NA,NA,189,100
2024,2024-08-23,Shelter,20,Bed Based Capacity,20,100,NA,NA
2024,2024-08-23,Shelter,85,Bed Based Capacity,85,100,NA,NA
2024,2024-08-23,Shelter,49,Bed Based Capacity,49,100,NA,NA
2024,2024-08-23,Shelter,45,Bed Based Capacity,45,100,NA,NA
2024,2024-08-23,Shelter,22,Bed Based Capacity,22,100,NA,NA
2024,2024-08-23,24-Hour Respite Site,30,Bed Based Capacity,30,100,NA,NA
2024,2024-08-23,Shelter,52,Bed Based Capacity,52,100,NA,NA
2024,2024-08-23,Shelter,17,Bed Based Capacity,17,100,NA,NA
2024,2024-08-23,Shelter,9,Bed Based Capacity,12,75,NA,NA
2024,2024-08-23,Shelter,15,Bed Based Capacity,15,100,NA,NA
2024,2024-08-23,24-Hour Women's Drop-in,16,Bed Based Capacity,16,100,NA,NA
2024,2024-08-23,Shelter,24,Bed Based Capacity,24,100,NA,NA
2024,2024-08-23,Shelter,41,Bed Based Capacity,41,100,NA,NA
2024,2024-08-23,Shelter,44,Bed Based Capacity,44,100,NA,NA
2024,2024-08-23,Shelter,30,Bed Based Capacity,30,100,NA,NA
2024,2024-08-23,24-Hour Respite Site,72,Bed Based Capacity,72,100,NA,NA
2024,2024-08-23,Motel/Hotel Shelter,31,Room Based Capacity,NA,NA,31,100
2024,2024-08-23,Shelter,30,Bed Based Capacity,30,100,NA,NA
2024,2024-08-23,Motel/Hotel Shelter,47,Room Based Capacity,NA,NA,33,100
2024,2024-08-23,Motel/Hotel Shelter,13,Room Based Capacity,NA,NA,7,100
2024,2024-08-23,Motel/Hotel Shelter,104,Room Based Capacity,NA,NA,56,100
2024,2024-08-23,Motel/Hotel Shelter,230,Room Based Capacity,NA,NA,75,100
2024,2024-08-23,Motel/Hotel Shelter,93,Room Based Capacity,NA,NA,50,100
2024,2024-08-23,Shelter,233,Room Based Capacity,NA,NA,79,98.73
2024,2024-08-23,Shelter,94,Bed Based Capacity,94,100,NA,NA
2024,2024-08-23,Shelter,79,Room Based Capacity,NA,NA,27,96.3
2024,2024-08-23,Shelter,86,Bed Based Capacity,86,100,NA,NA
2024,2024-08-23,Motel/Hotel Shelter,97,Room Based Capacity,NA,NA,54,100
2024,2024-08-23,Shelter,78,Bed Based Capacity,78,100,NA,NA
2024,2024-08-23,Motel/Hotel Shelter,130,Room Based Capacity,NA,NA,130,100
2024,2024-08-23,Shelter,264,Bed Based Capacity,264,100,NA,NA
2024,2024-08-23,Motel/Hotel Shelter,94,Room Based Capacity,NA,NA,52,100
2024,2024-08-23,Shelter,52,Bed Based Capacity,52,100,NA,NA
2024,2024-08-23,Shelter,46,Bed Based Capacity,46,100,NA,NA
2024,2024-08-23,Shelter,37,Bed Based Capacity,37,100,NA,NA
2024,2024-08-23,Shelter,71,Bed Based Capacity,71,100,NA,NA
2024,2024-08-23,24-Hour Respite Site,50,Bed Based Capacity,50,100,NA,NA
2024,2024-08-23,Shelter,12,Room Based Capacity,NA,NA,4,100
2024,2024-08-23,Shelter,8,Bed Based Capacity,8,100,NA,NA
2024,2024-08-23,Shelter,35,Bed Based Capacity,35,100,NA,NA
2024,2024-08-23,24-Hour Respite Site,32,Bed Based Capacity,32,100,NA,NA
2024,2024-08-23,Shelter,12,Bed Based Capacity,12,100,NA,NA
2024,2024-08-23,Shelter,92,Room Based Capacity,NA,NA,26,100
2024,2024-08-23,Shelter,40,Bed Based Capacity,40,100,NA,NA
2024,2024-08-23,Shelter,23,Bed Based Capacity,23,100,NA,NA
2024,2024-08-23,Shelter,31,Bed Based Capacity,31,100,NA,NA
2024,2024-08-23,Shelter,31,Bed Based Capacity,31,100,NA,NA
2024,2024-08-23,Shelter,28,Bed Based Capacity,28,100,NA,NA
2024,2024-08-23,Shelter,27,Bed Based Capacity,27,100,NA,NA
2024,2024-08-23,Shelter,32,Bed Based Capacity,33,96.97,NA,NA
2024,2024-08-23,Shelter,20,Bed Based Capacity,20,100,NA,NA
2024,2024-08-23,Shelter,10,Bed Based Capacity,10,100,NA,NA
2024,2024-08-23,Shelter,39,Bed Based Capacity,41,95.12,NA,NA
2024,2024-08-24,Motel/Hotel Shelter,655,Room Based Capacity,NA,NA,150,100
2024,2024-08-24,Motel/Hotel Shelter,112,Room Based Capacity,NA,NA,57,100
2024,2024-08-24,Shelter,8,Bed Based Capacity,8,100,NA,NA
2024,2024-08-24,Top Bunk Contingency Space,8,Bed Based Capacity,8,100,NA,NA
2024,2024-08-24,Motel/Hotel Shelter,1,Room Based Capacity,NA,NA,1,100
2024,2024-08-24,Motel/Hotel Shelter,200,Room Based Capacity,NA,NA,68,100
2024,2024-08-24,Motel/Hotel Shelter,478,Room Based Capacity,NA,NA,154,100
2024,2024-08-24,Motel/Hotel Shelter,157,Room Based Capacity,NA,NA,151,100
2024,2024-08-24,Motel/Hotel Shelter,39,Room Based Capacity,NA,NA,39,100
2024,2024-08-24,Shelter,42,Bed Based Capacity,42,100,NA,NA
2024,2024-08-24,Shelter,29,Bed Based Capacity,29,100,NA,NA
2024,2024-08-24,Shelter,74,Room Based Capacity,NA,NA,30,100
2024,2024-08-24,Shelter,213,Room Based Capacity,NA,NA,60,100
2024,2024-08-24,Motel/Hotel Shelter,22,Room Based Capacity,NA,NA,13,100
2024,2024-08-24,Motel/Hotel Shelter,81,Room Based Capacity,NA,NA,81,100
2024,2024-08-24,Motel/Hotel Shelter,14,Room Based Capacity,NA,NA,7,100
2024,2024-08-24,Motel/Hotel Shelter,60,Room Based Capacity,NA,NA,60,100
2024,2024-08-24,Shelter,18,Bed Based Capacity,18,100,NA,NA
2024,2024-08-24,Motel/Hotel Shelter,105,Room Based Capacity,NA,NA,105,100
2024,2024-08-24,Shelter,160,Room Based Capacity,NA,NA,41,100
2024,2024-08-24,Motel/Hotel Shelter,126,Room Based Capacity,NA,NA,43,100
2024,2024-08-24,Motel/Hotel Shelter,49,Room Based Capacity,NA,NA,20,100
2024,2024-08-24,Shelter,67,Bed Based Capacity,68,98.53,NA,NA
2024,2024-08-24,Motel/Hotel Shelter,55,Room Based Capacity,NA,NA,60,91.67
2024,2024-08-24,Shelter,48,Bed Based Capacity,48,100,NA,NA
2024,2024-08-24,Shelter,101,Bed Based Capacity,101,100,NA,NA
2024,2024-08-24,Shelter,78,Room Based Capacity,NA,NA,32,100
2024,2024-08-24,Motel/Hotel Shelter,179,Room Based Capacity,NA,NA,159,100
2024,2024-08-24,Isolation/Recovery Site,2,Room Based Capacity,NA,NA,2,100
2024,2024-08-24,Shelter,93,Bed Based Capacity,93,100,NA,NA
2024,2024-08-24,Shelter,62,Bed Based Capacity,62,100,NA,NA
2024,2024-08-24,Shelter,68,Bed Based Capacity,68,100,NA,NA
2024,2024-08-24,Shelter,121,Bed Based Capacity,121,100,NA,NA
2024,2024-08-24,Shelter,36,Bed Based Capacity,36,100,NA,NA
2024,2024-08-24,Shelter,53,Bed Based Capacity,53,100,NA,NA
2024,2024-08-24,Shelter,30,Bed Based Capacity,30,100,NA,NA
2024,2024-08-24,Shelter,35,Bed Based Capacity,35,100,NA,NA
2024,2024-08-24,Motel/Hotel Shelter,67,Room Based Capacity,NA,NA,65,96.92
2024,2024-08-24,Shelter,87,Bed Based Capacity,87,100,NA,NA
2024,2024-08-24,Shelter,28,Bed Based Capacity,28,100,NA,NA
2024,2024-08-24,Shelter,2,Bed Based Capacity,2,100,NA,NA
2024,2024-08-24,Shelter,94,Bed Based Capacity,94,100,NA,NA
2024,2024-08-24,Shelter,28,Bed Based Capacity,28,100,NA,NA
2024,2024-08-24,24-Hour Respite Site,78,Bed Based Capacity,78,100,NA,NA
2024,2024-08-24,24-Hour Respite Site,50,Bed Based Capacity,50,100,NA,NA
2024,2024-08-24,Shelter,61,Bed Based Capacity,61,100,NA,NA
2024,2024-08-24,Shelter,30,Bed Based Capacity,30,100,NA,NA
2024,2024-08-24,Shelter,50,Bed Based Capacity,50,100,NA,NA
2024,2024-08-24,Shelter,40,Bed Based Capacity,40,100,NA,NA
2024,2024-08-24,Motel/Hotel Shelter,46,Room Based Capacity,NA,NA,46,100
2024,2024-08-24,Shelter,5,Bed Based Capacity,5,100,NA,NA
2024,2024-08-24,Shelter,8,Bed Based Capacity,8,100,NA,NA
2024,2024-08-24,Shelter,37,Bed Based Capacity,37,100,NA,NA
2024,2024-08-24,Shelter,26,Bed Based Capacity,26,100,NA,NA
2024,2024-08-24,24-Hour Women's Drop-in,52,Bed Based Capacity,52,100,NA,NA
2024,2024-08-24,Shelter,35,Bed Based Capacity,35,100,NA,NA
2024,2024-08-24,Shelter,69,Bed Based Capacity,69,100,NA,NA
2024,2024-08-24,Motel/Hotel Shelter,281,Room Based Capacity,NA,NA,268,100
2024,2024-08-24,24-Hour Respite Site,70,Bed Based Capacity,70,100,NA,NA
2024,2024-08-24,Shelter,5,Bed Based Capacity,6,83.33,NA,NA
2024,2024-08-24,Shelter,23,Bed Based Capacity,26,88.46,NA,NA
2024,2024-08-24,Shelter,22,Bed Based Capacity,25,88,NA,NA
2024,2024-08-24,Shelter,35,Bed Based Capacity,35,100,NA,NA
2024,2024-08-24,Shelter,5,Bed Based Capacity,5,100,NA,NA
2024,2024-08-24,Top Bunk Contingency Space,21,Bed Based Capacity,21,100,NA,NA
2024,2024-08-24,Motel/Hotel Shelter,47,Room Based Capacity,NA,NA,47,100
2024,2024-08-24,Shelter,61,Bed Based Capacity,61,100,NA,NA
2024,2024-08-24,Shelter,95,Bed Based Capacity,103,92.23,NA,NA
2024,2024-08-24,Shelter,34,Bed Based Capacity,34,100,NA,NA
2024,2024-08-24,Shelter,61,Bed Based Capacity,61,100,NA,NA
2024,2024-08-24,24-Hour Respite Site,72,Bed Based Capacity,72,100,NA,NA
2024,2024-08-24,Shelter,89,Bed Based Capacity,89,100,NA,NA
2024,2024-08-24,Shelter,278,Bed Based Capacity,278,100,NA,NA
2024,2024-08-24,Shelter,132,Bed Based Capacity,132,100,NA,NA
2024,2024-08-24,Alternative Space Protocol,3,Bed Based Capacity,3,100,NA,NA
2024,2024-08-24,Alternative Space Protocol,3,Bed Based Capacity,3,100,NA,NA
2024,2024-08-24,Motel/Hotel Shelter,387,Room Based Capacity,NA,NA,326,100
2024,2024-08-24,Motel/Hotel Shelter,387,Room Based Capacity,NA,NA,189,100
2024,2024-08-24,Shelter,20,Bed Based Capacity,20,100,NA,NA
2024,2024-08-24,Shelter,84,Bed Based Capacity,84,100,NA,NA
2024,2024-08-24,Shelter,49,Bed Based Capacity,49,100,NA,NA
2024,2024-08-24,Shelter,45,Bed Based Capacity,45,100,NA,NA
2024,2024-08-24,Shelter,22,Bed Based Capacity,22,100,NA,NA
2024,2024-08-24,24-Hour Respite Site,30,Bed Based Capacity,30,100,NA,NA
2024,2024-08-24,Shelter,52,Bed Based Capacity,52,100,NA,NA
2024,2024-08-24,Shelter,17,Bed Based Capacity,17,100,NA,NA
2024,2024-08-24,Shelter,9,Bed Based Capacity,12,75,NA,NA
2024,2024-08-24,Shelter,15,Bed Based Capacity,15,100,NA,NA
2024,2024-08-24,24-Hour Women's Drop-in,16,Bed Based Capacity,16,100,NA,NA
2024,2024-08-24,Shelter,24,Bed Based Capacity,24,100,NA,NA
2024,2024-08-24,Shelter,41,Bed Based Capacity,41,100,NA,NA
2024,2024-08-24,Shelter,44,Bed Based Capacity,44,100,NA,NA
2024,2024-08-24,Shelter,30,Bed Based Capacity,30,100,NA,NA
2024,2024-08-24,24-Hour Respite Site,72,Bed Based Capacity,72,100,NA,NA
2024,2024-08-24,Motel/Hotel Shelter,31,Room Based Capacity,NA,NA,31,100
2024,2024-08-24,Shelter,30,Bed Based Capacity,30,100,NA,NA
2024,2024-08-24,Motel/Hotel Shelter,47,Room Based Capacity,NA,NA,33,100
2024,2024-08-24,Motel/Hotel Shelter,13,Room Based Capacity,NA,NA,7,100
2024,2024-08-24,Motel/Hotel Shelter,104,Room Based Capacity,NA,NA,56,100
2024,2024-08-24,Motel/Hotel Shelter,230,Room Based Capacity,NA,NA,75,100
2024,2024-08-24,Motel/Hotel Shelter,93,Room Based Capacity,NA,NA,50,100
2024,2024-08-24,Shelter,233,Room Based Capacity,NA,NA,79,98.73
2024,2024-08-24,Shelter,94,Bed Based Capacity,94,100,NA,NA
2024,2024-08-24,Shelter,79,Room Based Capacity,NA,NA,27,96.3
2024,2024-08-24,Shelter,86,Bed Based Capacity,86,100,NA,NA
2024,2024-08-24,Motel/Hotel Shelter,98,Room Based Capacity,NA,NA,55,100
2024,2024-08-24,Shelter,78,Bed Based Capacity,78,100,NA,NA
2024,2024-08-24,Motel/Hotel Shelter,130,Room Based Capacity,NA,NA,130,100
2024,2024-08-24,Shelter,264,Bed Based Capacity,264,100,NA,NA
2024,2024-08-24,Motel/Hotel Shelter,94,Room Based Capacity,NA,NA,52,100
2024,2024-08-24,Shelter,52,Bed Based Capacity,52,100,NA,NA
2024,2024-08-24,Shelter,46,Bed Based Capacity,46,100,NA,NA
2024,2024-08-24,Shelter,37,Bed Based Capacity,37,100,NA,NA
2024,2024-08-24,Shelter,71,Bed Based Capacity,71,100,NA,NA
2024,2024-08-24,24-Hour Respite Site,50,Bed Based Capacity,50,100,NA,NA
2024,2024-08-24,Shelter,12,Room Based Capacity,NA,NA,4,100
2024,2024-08-24,Shelter,8,Bed Based Capacity,8,100,NA,NA
2024,2024-08-24,Shelter,35,Bed Based Capacity,35,100,NA,NA
2024,2024-08-24,24-Hour Respite Site,32,Bed Based Capacity,32,100,NA,NA
2024,2024-08-24,Shelter,12,Bed Based Capacity,12,100,NA,NA
2024,2024-08-24,Shelter,93,Room Based Capacity,NA,NA,26,100
2024,2024-08-24,Shelter,40,Bed Based Capacity,40,100,NA,NA
2024,2024-08-24,Shelter,23,Bed Based Capacity,23,100,NA,NA
2024,2024-08-24,Shelter,31,Bed Based Capacity,31,100,NA,NA
2024,2024-08-24,Shelter,31,Bed Based Capacity,31,100,NA,NA
2024,2024-08-24,Shelter,28,Bed Based Capacity,28,100,NA,NA
2024,2024-08-24,Shelter,27,Bed Based Capacity,27,100,NA,NA
2024,2024-08-24,Shelter,32,Bed Based Capacity,33,96.97,NA,NA
2024,2024-08-24,Shelter,20,Bed Based Capacity,20,100,NA,NA
2024,2024-08-24,Shelter,10,Bed Based Capacity,10,100,NA,NA
2024,2024-08-24,Shelter,39,Bed Based Capacity,41,95.12,NA,NA
2024,2024-08-25,Motel/Hotel Shelter,655,Room Based Capacity,NA,NA,150,100
2024,2024-08-25,Motel/Hotel Shelter,113,Room Based Capacity,NA,NA,57,100
2024,2024-08-25,Shelter,8,Bed Based Capacity,8,100,NA,NA
2024,2024-08-25,Top Bunk Contingency Space,8,Bed Based Capacity,8,100,NA,NA
2024,2024-08-25,Motel/Hotel Shelter,1,Room Based Capacity,NA,NA,1,100
2024,2024-08-25,Motel/Hotel Shelter,200,Room Based Capacity,NA,NA,68,100
2024,2024-08-25,Motel/Hotel Shelter,478,Room Based Capacity,NA,NA,154,100
2024,2024-08-25,Motel/Hotel Shelter,157,Room Based Capacity,NA,NA,151,100
2024,2024-08-25,Motel/Hotel Shelter,39,Room Based Capacity,NA,NA,39,100
2024,2024-08-25,Shelter,42,Bed Based Capacity,42,100,NA,NA
2024,2024-08-25,Shelter,29,Bed Based Capacity,29,100,NA,NA
2024,2024-08-25,Shelter,74,Room Based Capacity,NA,NA,30,100
2024,2024-08-25,Shelter,213,Room Based Capacity,NA,NA,60,100
2024,2024-08-25,Motel/Hotel Shelter,22,Room Based Capacity,NA,NA,13,100
2024,2024-08-25,Motel/Hotel Shelter,81,Room Based Capacity,NA,NA,81,100
2024,2024-08-25,Motel/Hotel Shelter,14,Room Based Capacity,NA,NA,7,100
2024,2024-08-25,Motel/Hotel Shelter,60,Room Based Capacity,NA,NA,60,100
2024,2024-08-25,Shelter,18,Bed Based Capacity,18,100,NA,NA
2024,2024-08-25,Motel/Hotel Shelter,105,Room Based Capacity,NA,NA,105,100
2024,2024-08-25,Shelter,160,Room Based Capacity,NA,NA,41,100
2024,2024-08-25,Motel/Hotel Shelter,126,Room Based Capacity,NA,NA,43,100
2024,2024-08-25,Motel/Hotel Shelter,49,Room Based Capacity,NA,NA,20,100
2024,2024-08-25,Shelter,67,Bed Based Capacity,68,98.53,NA,NA
2024,2024-08-25,Motel/Hotel Shelter,55,Room Based Capacity,NA,NA,60,91.67
2024,2024-08-25,Shelter,48,Bed Based Capacity,48,100,NA,NA
2024,2024-08-25,Shelter,101,Bed Based Capacity,101,100,NA,NA
2024,2024-08-25,Shelter,78,Room Based Capacity,NA,NA,32,100
2024,2024-08-25,Motel/Hotel Shelter,180,Room Based Capacity,NA,NA,160,100
2024,2024-08-25,Isolation/Recovery Site,2,Room Based Capacity,NA,NA,2,100
2024,2024-08-25,Shelter,93,Bed Based Capacity,93,100,NA,NA
2024,2024-08-25,Shelter,62,Bed Based Capacity,62,100,NA,NA
2024,2024-08-25,Shelter,68,Bed Based Capacity,68,100,NA,NA
2024,2024-08-25,Shelter,121,Bed Based Capacity,121,100,NA,NA
2024,2024-08-25,Shelter,36,Bed Based Capacity,36,100,NA,NA
2024,2024-08-25,Shelter,53,Bed Based Capacity,53,100,NA,NA
2024,2024-08-25,Shelter,30,Bed Based Capacity,30,100,NA,NA
2024,2024-08-25,Shelter,35,Bed Based Capacity,35,100,NA,NA
2024,2024-08-25,Motel/Hotel Shelter,67,Room Based Capacity,NA,NA,65,96.92
